consumer_id,shade_id,skin_tone,consumer_undertone,age_group,hedonic_score
C097,S023,Light,Cool,25-34,6
C098,S362,Tan,Cool,25-34,8
C098,S074,Tan,Cool,25-34,6
C098,S375,Tan,Cool,25-34,7
C098,S156,Tan,Cool,25-34,8
C098,S105,Tan,Cool,25-34,5
C098,S395,Tan,Cool,25-34,7
C098,S378,Tan,Cool,25-34,6
C098,S125,Tan,Cool,25-34,5
C098,S069,Tan,Cool,25-34,6
C098,S451,Tan,Cool,25-34,6
C098,S010,Tan,Cool,25-34,7
C098,S195,Tan,Cool,25-34,3
C098,S407,Tan,Cool,25-34,7
C098,S085,Tan,Cool,25-34,5
C098,S372,Tan,Cool,25-34,6
C098,S389,Tan,Cool,25-34,6
C098,S496,Tan,Cool,25-34,4
C098,S031,Tan,Cool,25-34,5
C098,S317,Tan,Cool,25-34,6
C098,S409,Tan,Cool,25-34,6
C098,S491,Tan,Cool,25-34,6
C098,S492,Tan,Cool,25-34,6
C098,S281,Tan,Cool,25-34,4
C098,S357,Tan,Cool,25-34,6
C098,S077,Tan,Cool,25-34,6
C098,S462,Tan,Cool,25-34,6
C098,S498,Tan,Cool,25-34,8
C098,S212,Tan,Cool,25-34,7
C098,S102,Tan,Cool,25-34,5
C098,S335,Tan,Cool,25-34,5
C098,S476,Tan,Cool,25-34,4
C098,S337,Tan,Cool,25-34,7
C098,S441,Tan,Cool,25-34,6
C098,S174,Tan,Cool,25-34,5
C098,S003,Tan,Cool,25-34,7
C098,S334,Tan,Cool,25-34,7
C098,S410,Tan,Cool,25-34,7
C098,S071,Tan,Cool,25-34,6
C098,S210,Tan,Cool,25-34,9
C098,S064,Tan,Cool,25-34,5
C098,S385,Tan,Cool,25-34,4
C098,S094,Tan,Cool,25-34,6
C098,S486,Tan,Cool,25-34,7
C098,S186,Tan,Cool,25-34,7
C098,S034,Tan,Cool,25-34,6
C098,S078,Tan,Cool,25-34,7
C098,S001,Tan,Cool,25-34,6
C098,S012,Tan,Cool,25-34,7
C098,S416,Tan,Cool,25-34,7
C098,S023,Tan,Cool,25-34,7
C099,S362,Light,Warm,18-24,7
C099,S074,Light,Warm,18-24,7
C099,S375,Light,Warm,18-24,6
C099,S156,Light,Warm,18-24,5
C099,S105,Light,Warm,18-24,7
C099,S395,Light,Warm,18-24,6
C099,S378,Light,Warm,18-24,5
C099,S125,Light,Warm,18-24,8
C099,S069,Light,Warm,18-24,7
C099,S451,Light,Warm,18-24,7
C099,S010,Light,Warm,18-24,6
C099,S195,Light,Warm,18-24,6
C099,S407,Light,Warm,18-24,5
C099,S085,Light,Warm,18-24,6
C099,S372,Light,Warm,18-24,6
C099,S389,Light,Warm,18-24,5
C099,S496,Light,Warm,18-24,6
C099,S031,Light,Warm,18-24,7
C099,S317,Light,Warm,18-24,5
C099,S409,Light,Warm,18-24,6
C099,S491,Light,Warm,18-24,5
C099,S492,Light,Warm,18-24,7
C099,S281,Light,Warm,18-24,9
C099,S357,Light,Warm,18-24,5
C099,S077,Light,Warm,18-24,5
C099,S462,Light,Warm,18-24,6
C099,S498,Light,Warm,18-24,5
C099,S212,Light,Warm,18-24,5
C099,S102,Light,Warm,18-24,5
C099,S335,Light,Warm,18-24,6
C099,S476,Light,Warm,18-24,6
C099,S337,Light,Warm,18-24,5
C099,S441,Light,Warm,18-24,6
C099,S174,Light,Warm,18-24,5
C099,S003,Light,Warm,18-24,7
C099,S334,Light,Warm,18-24,6
C099,S410,Light,Warm,18-24,4
C099,S071,Light,Warm,18-24,7
C099,S210,Light,Warm,18-24,5
C099,S064,Light,Warm,18-24,5
C099,S385,Light,Warm,18-24,9
C099,S094,Light,Warm,18-24,5
C099,S486,Light,Warm,18-24,6
C099,S186,Light,Warm,18-24,5
C099,S034,Light,Warm,18-24,6
C099,S078,Light,Warm,18-24,6
C099,S001,Light,Warm,18-24,5
C099,S012,Light,Warm,18-24,6
C099,S416,Light,Warm,18-24,5
C099,S023,Light,Warm,18-24,8
C100,S362,Light,Warm,18-24,5
C100,S074,Light,Warm,18-24,7
C100,S375,Light,Warm,18-24,6
C100,S156,Light,Warm,18-24,6
C100,S105,Light,Warm,18-24,5
C100,S395,Light,Warm,18-24,5
C100,S378,Light,Warm,18-24,4
C100,S125,Light,Warm,18-24,5
C100,S069,Light,Warm,18-24,7
C100,S451,Light,Warm,18-24,6
C100,S010,Light,Warm,18-24,6
C100,S195,Light,Warm,18-24,5
C100,S407,Light,Warm,18-24,5
C100,S085,Light,Warm,18-24,6
C100,S372,Light,Warm,18-24,7
C100,S389,Light,Warm,18-24,5
C100,S496,Light,Warm,18-24,6
C100,S031,Light,Warm,18-24,3
C100,S317,Light,Warm,18-24,6
C100,S409,Light,Warm,18-24,6
C100,S491,Light,Warm,18-24,7
C100,S492,Light,Warm,18-24,8
C100,S281,Light,Warm,18-24,6
C100,S357,Light,Warm,18-24,4
C100,S077,Light,Warm,18-24,6
C100,S462,Light,Warm,18-24,5
C100,S498,Light,Warm,18-24,7
C100,S212,Light,Warm,18-24,4
C100,S102,Light,Warm,18-24,7
C100,S335,Light,Warm,18-24,7
C100,S476,Light,Warm,18-24,8
C100,S337,Light,Warm,18-24,7
C100,S441,Light,Warm,18-24,6
C100,S174,Light,Warm,18-24,6
C100,S003,Light,Warm,18-24,6
C100,S334,Light,Warm,18-24,9
C100,S410,Light,Warm,18-24,5
C100,S071,Light,Warm,18-24,7
C100,S210,Light,Warm,18-24,6
C100,S064,Light,Warm,18-24,8
C100,S385,Light,Warm,18-24,6
C100,S094,Light,Warm,18-24,7
C100,S486,Light,Warm,18-24,6
C100,S186,Light,Warm,18-24,4
C100,S034,Light,Warm,18-24,5
C100,S078,Light,Warm,18-24,5
C100,S001,Light,Warm,18-24,6
C100,S012,Light,Warm,18-24,6
C100,S416,Light,Warm,18-24,5
C100,S023,Light,Warm,18-24,8
